source	target	weight
GO:0050767	GO:0010720	0.41747572815534
GO:0019693	GO:0009154	0.288659793814433
GO:0009150	GO:0009154	0.314606741573034
GO:0046034	GO:0009154	0.431034482758621
GO:0006812	GO:0030003	0.311764705882353
GO:0034220	GO:0030003	0.265432098765432
GO:0035088	GO:0061245	1
GO:0045071	GO:0019079	0.692307692307692
GO:0002683	GO:0070661	0.251908396946565
GO:0046649	GO:0070661	0.331550802139037
GO:0050865	GO:0070661	0.396551724137931
GO:0006812	GO:0050801	0.333333333333333
GO:0034220	GO:0050801	0.289156626506024
GO:0030003	GO:0050801	0.842105263157895
GO:0042445	GO:0120254	0.325
GO:0003073	GO:0050886	0.264705882352941
GO:0051875	GO:0030318	0.3
GO:0006812	GO:0010959	0.478571428571429
GO:0034220	GO:0010959	0.330985915492958
GO:0051347	GO:0045860	0.672131147540984
GO:0033674	GO:0045860	0.82
GO:0051338	GO:0045860	0.476744186046512
GO:0007589	GO:0032941	0.526315789473684
GO:0051875	GO:0043473	0.3125
GO:0030318	GO:0043473	0.5
GO:0034329	GO:0007416	0.455882352941176
GO:1901888	GO:0007416	0.428571428571429
GO:0032940	GO:0051047	0.380281690140845
GO:0015718	GO:0010876	0.269230769230769
GO:0048589	GO:0040008	0.374193548387097
GO:0048167	GO:0099537	0.417721518987342
GO:0071280	GO:0046688	1
GO:0007229	GO:0031589	0.270588235294118
GO:0072593	GO:2000377	0.666666666666667
GO:0007416	GO:0099174	0.258064516129032
GO:0033993	GO:0071396	0.6875
GO:0014070	GO:0071396	0.316239316239316
GO:0007416	GO:1905606	0.258064516129032
GO:0099174	GO:1905606	1
GO:0001817	GO:0032103	0.275280898876405
GO:0006954	GO:0032103	0.349693251533742
GO:0006935	GO:0032103	0.26027397260274
GO:0042330	GO:0032103	0.26027397260274
GO:0015718	GO:0006869	0.290322580645161
GO:0010876	GO:0006869	0.877551020408163
GO:0001894	GO:0060249	1
GO:0045104	GO:0045103	1
GO:0099174	GO:0099560	0.333333333333333
GO:1905606	GO:0099560	0.333333333333333
GO:0007565	GO:0044706	0.888888888888889
GO:0050798	GO:0046006	0.714285714285714
GO:0035088	GO:0045198	0.6
GO:0061245	GO:0045198	0.6
GO:0007589	GO:0007595	0.473684210526316
GO:0035088	GO:0090162	0.428571428571429
GO:0061245	GO:0090162	0.428571428571429
GO:0045198	GO:0090162	0.6
GO:0035088	GO:0035089	0.6
GO:0061245	GO:0035089	0.6
GO:0045198	GO:0035089	1
GO:0090162	GO:0035089	0.6
GO:0040017	GO:0050920	0.252032520325203
GO:0006935	GO:0050920	0.540229885057471
GO:0042330	GO:0050920	0.540229885057471
GO:0030595	GO:0050920	0.342857142857143
GO:0032103	GO:0050920	0.285714285714286
GO:0046034	GO:0006096	0.4
GO:0009154	GO:0006096	0.785714285714286
GO:0046034	GO:0033108	0.256756756756757
GO:0006119	GO:0033108	0.313432835820896
GO:0001817	GO:0031347	0.306010928961749
GO:0006954	GO:0031347	0.477707006369427
GO:0002683	GO:0031347	0.26875
GO:0032102	GO:0031347	0.291970802919708
GO:0032103	GO:0031347	0.525925925925926
GO:0009713	GO:0042423	1
GO:0071363	GO:0070848	0.627118644067797
GO:0030036	GO:0032970	0.409090909090909
GO:0030029	GO:0032970	0.459259259259259
GO:0097435	GO:0032970	0.338461538461538
GO:1900120	GO:0032092	0.428571428571429
GO:0009154	GO:0006007	0.290322580645161
GO:0006096	GO:0006007	0.36
GO:0048145	GO:0048144	0.935483870967742
GO:0090066	GO:0032535	0.646464646464647
GO:0032103	GO:0045087	0.29054054054054
GO:0031347	GO:0045087	0.36241610738255
GO:0048640	GO:0050771	0.52
GO:0051047	GO:1903829	0.296296296296296
GO:0042403	GO:0018958	0.416666666666667
GO:0009713	GO:0018958	0.307692307692308
GO:0042423	GO:0018958	0.307692307692308
GO:0001817	GO:0050776	0.288659793814433
GO:0006954	GO:0050776	0.265625
GO:0002683	GO:0050776	0.3375
GO:0050865	GO:0050776	0.254437869822485
GO:0032103	GO:0050776	0.339506172839506
GO:0031347	GO:0050776	0.43125
GO:0045087	GO:0050776	0.3375
GO:0032941	GO:0007586	0.277777777777778
GO:0003073	GO:0019229	0.266666666666667
GO:0051047	GO:1904951	0.330275229357798
GO:1903829	GO:1904951	0.705882352941177
GO:0048589	GO:0001558	0.26
GO:0040008	GO:0001558	0.711340206185567
GO:0006812	GO:0034762	0.341614906832298
GO:0034220	GO:0034762	0.356164383561644
GO:0010959	GO:0034762	0.474226804123711
GO:0006805	GO:0009410	0.333333333333333
GO:0051047	GO:0051222	0.36734693877551
GO:1903829	GO:0051222	0.598039215686274
GO:1904951	GO:0051222	0.847222222222222
GO:0019693	GO:0046434	0.281553398058252
GO:0009150	GO:0046434	0.305263157894737
GO:0046034	GO:0046434	0.40625
GO:0009154	GO:0046434	0.8
GO:0006096	GO:0046434	0.628571428571429
GO:0098743	GO:0035988	0.3
GO:0051604	GO:0006457	0.469387755102041
GO:0072089	GO:0072091	0.8
GO:0031589	GO:0001952	0.31578947368421
GO:2000117	GO:0140970	0.291666666666667
GO:0045071	GO:0140970	0.35
GO:0019079	GO:0140970	0.269230769230769
GO:0071887	GO:0043029	0.266666666666667
GO:0043604	GO:0006518	0.678733031674208
GO:0019693	GO:0072523	0.288659793814433
GO:0009150	GO:0072523	0.314606741573034
GO:0046034	GO:0072523	0.431034482758621
GO:0009154	GO:0072523	1
GO:0006096	GO:0072523	0.785714285714286
GO:0006007	GO:0072523	0.290322580645161
GO:0046434	GO:0072523	0.8
GO:0060324	GO:0060323	0.769230769230769
GO:0010586	GO:0061614	0.875
GO:0042445	GO:0120178	0.290322580645161
GO:0042092	GO:0002830	0.545454545454545
GO:0048705	GO:0061448	0.303571428571429
GO:0032941	GO:0022600	0.294117647058824
GO:0007586	GO:0022600	0.923076923076923
GO:0032787	GO:0008610	0.318181818181818
GO:0044283	GO:0008610	0.365853658536585
GO:0019216	GO:0008610	0.333333333333333
GO:0009713	GO:0006576	0.277777777777778
GO:0042423	GO:0006576	0.277777777777778
GO:0009308	GO:0006576	0.857142857142857
GO:0010586	GO:0140747	0.777777777777778
GO:0061614	GO:0140747	0.875
GO:0071496	GO:0031668	0.686567164179104
GO:0010586	GO:2000630	0.8125
GO:0061614	GO:2000630	0.8
GO:0140747	GO:2000630	0.705882352941177
GO:0030036	GO:0032956	0.385714285714286
GO:0030029	GO:0032956	0.348684210526316
GO:0097435	GO:0032956	0.3
GO:0032970	GO:0032956	0.670886075949367
GO:0032535	GO:0032956	0.263157894736842
GO:2000117	GO:0039532	0.258064516129032
GO:0045071	GO:0039532	0.296296296296296
GO:0019079	GO:0039532	0.28125
GO:0140970	GO:0039532	0.411764705882353
GO:0097120	GO:1902414	0.423076923076923
GO:0009150	GO:0016052	0.252631578947368
GO:0046034	GO:0016052	0.39344262295082
GO:0009154	GO:0016052	0.611111111111111
GO:0006006	GO:0016052	0.258064516129032
GO:0006096	GO:0016052	0.733333333333333
GO:0006007	GO:0016052	0.4
GO:0046434	GO:0016052	0.511627906976744
GO:0072523	GO:0016052	0.611111111111111
GO:0097120	GO:0099072	0.518518518518518
GO:1902414	GO:0099072	0.272727272727273
GO:0009713	GO:0009309	0.625
GO:0042423	GO:0009309	0.625
GO:0009308	GO:0009309	0.380952380952381
GO:0006576	GO:0009309	0.444444444444444
GO:0009713	GO:0042401	0.625
GO:0042423	GO:0042401	0.625
GO:0009308	GO:0042401	0.380952380952381
GO:0006576	GO:0042401	0.444444444444444
GO:0009309	GO:0042401	1
GO:0051336	GO:0010952	0.268456375838926
GO:0052547	GO:0010952	0.533333333333333
GO:0033993	GO:0071407	0.318965517241379
GO:0014070	GO:0071407	0.647727272727273
GO:0071396	GO:0071407	0.397727272727273
GO:0015718	GO:2000193	0.264705882352941
GO:0010876	GO:1905952	0.441176470588235
GO:0006869	GO:1905952	0.391752577319588
GO:0019886	GO:0002504	0.888888888888889
GO:0034614	GO:0000302	0.740740740740741
GO:0006007	GO:0006734	0.347826086956522
GO:0140970	GO:0051101	0.28
