"Gene"	"IS01"	"IS02"	"State"	"MaxFC"	"InitialState"
"Pilra"	"Pilra"	0.648060653348587	-0.648060653348587	"S01"	0.648060653348587	"IS01"
"Dock1"	"Dock1"	0.647230665712082	-0.647230665712082	"S01"	0.647230665712082	"IS01"
"Gm17749"	"Gm17749"	0.645641522468519	-0.645641522468519	"S01"	0.645641522468519	"IS01"
"Pi4k2b"	"Pi4k2b"	0.645527983214518	-0.645527983214518	"S01"	0.645527983214518	"IS01"
"Neil3"	"Neil3"	0.644551549623826	-0.644551549623826	"S01"	0.644551549623826	"IS01"
"E2f1"	"E2f1"	0.643782459048617	-0.643782459048617	"S01"	0.643782459048617	"IS01"
"Rem1"	"Rem1"	0.643293387891631	-0.643293387891631	"S01"	0.643293387891631	"IS01"
"Nsl1"	"Nsl1"	0.637582737698678	-0.637582737698678	"S01"	0.637582737698678	"IS01"
"Smc6"	"Smc6"	0.635914830196236	-0.635914830196236	"S01"	0.635914830196236	"IS01"
"Ndc80"	"Ndc80"	0.635734088133892	-0.635734088133892	"S01"	0.635734088133892	"IS01"
"Hat1"	"Hat1"	0.635045323565896	-0.635045323565896	"S01"	0.635045323565896	"IS01"
"Pole"	"Pole"	0.634924756561294	-0.634924756561294	"S01"	0.634924756561294	"IS01"
"Ddx39b"	"Ddx39b"	0.634662456815246	-0.634662456815246	"S01"	0.634662456815246	"IS01"
"Erp29"	"Erp29"	0.634340174533876	-0.634340174533876	"S01"	0.634340174533876	"IS01"
"Phf20l1"	"Phf20l1"	0.6318749215437	-0.6318749215437	"S01"	0.6318749215437	"IS01"
"Gm45238"	"Gm45238"	0.631542412662076	-0.631542412662076	"S01"	0.631542412662076	"IS01"
"Blm"	"Blm"	0.631490275734544	-0.631490275734544	"S01"	0.631490275734544	"IS01"
"Ppp2r3c"	"Ppp2r3c"	0.631374063518344	-0.631374063518344	"S01"	0.631374063518344	"IS01"
"BC055324"	"BC055324"	0.630620231886402	-0.630620231886402	"S01"	0.630620231886402	"IS01"
"Tm6sf1"	"Tm6sf1"	0.630195037821673	-0.630195037821673	"S01"	0.630195037821673	"IS01"
"Kntc1"	"Kntc1"	0.628777412466535	-0.628777412466535	"S01"	0.628777412466535	"IS01"
"Agfg2"	"Agfg2"	0.628381224790379	-0.628381224790379	"S01"	0.628381224790379	"IS01"
"Tpm3"	"Tpm3"	0.627717722975129	-0.627717722975129	"S01"	0.627717722975129	"IS01"
"Aff1"	"Aff1"	0.627136535878148	-0.627136535878148	"S01"	0.627136535878148	"IS01"
"Zc3h7a"	"Zc3h7a"	0.626559515885127	-0.626559515885127	"S01"	0.626559515885127	"IS01"
"Usf3"	"Usf3"	0.626543881308711	-0.626543881308711	"S01"	0.626543881308711	"IS01"
"Eri2"	"Eri2"	0.625639062598404	-0.625639062598404	"S01"	0.625639062598404	"IS01"
"Tyk2"	"Tyk2"	0.625340321239191	-0.625340321239191	"S01"	0.625340321239191	"IS01"
"H2az2"	"H2az2"	0.625275542795839	-0.625275542795839	"S01"	0.625275542795839	"IS01"
"Ethe1"	"Ethe1"	0.624675256812044	-0.624675256812044	"S01"	0.624675256812044	"IS01"
"Gm37960"	"Gm37960"	0.624536072452969	-0.624536072452969	"S01"	0.624536072452969	"IS01"
"Pcyt1b"	"Pcyt1b"	0.624135585766894	-0.624135585766894	"S01"	0.624135585766894	"IS01"
"Fmc1"	"Fmc1"	0.623846994444554	-0.623846994444554	"S01"	0.623846994444554	"IS01"
"Rtel1"	"Rtel1"	0.623588001360457	-0.623588001360457	"S01"	0.623588001360457	"IS01"
"Gm44936"	"Gm44936"	0.623413699092101	-0.623413699092101	"S01"	0.623413699092101	"IS01"
"Rfc5"	"Rfc5"	0.622944151753165	-0.622944151753165	"S01"	0.622944151753165	"IS01"
"Cacna1b"	"Cacna1b"	0.622850943753084	-0.622850943753084	"S01"	0.622850943753084	"IS01"
"Ak8"	"Ak8"	0.62241695585648	-0.62241695585648	"S01"	0.62241695585648	"IS01"
"Arhgap4"	"Arhgap4"	0.621967492230378	-0.621967492230378	"S01"	0.621967492230378	"IS01"
"Cfap99"	"Cfap99"	0.621880847457283	-0.621880847457283	"S01"	0.621880847457283	"IS01"
"Sdccag8"	"Sdccag8"	0.620400454366858	-0.620400454366858	"S01"	0.620400454366858	"IS01"
"Trak2"	"Trak2"	0.619644624559652	-0.619644624559652	"S01"	0.619644624559652	"IS01"
"Ccdc82"	"Ccdc82"	0.617186801793613	-0.617186801793613	"S01"	0.617186801793613	"IS01"
"Gen1"	"Gen1"	0.616831264688838	-0.616831264688838	"S01"	0.616831264688838	"IS01"
"Smchd1"	"Smchd1"	0.616706147996621	-0.616706147996621	"S01"	0.616706147996621	"IS01"
"Bub1b"	"Bub1b"	0.615284178331788	-0.615284178331788	"S01"	0.615284178331788	"IS01"
"Zwilch"	"Zwilch"	0.613562859953017	-0.613562859953017	"S01"	0.613562859953017	"IS01"
"Tiam1"	"Tiam1"	0.613309146053595	-0.613309146053595	"S01"	0.613309146053595	"IS01"
"Psd4"	"Psd4"	0.613203756374122	-0.613203756374122	"S01"	0.613203756374122	"IS01"
"Smc5"	"Smc5"	0.610996634704335	-0.610996634704335	"S01"	0.610996634704335	"IS01"
"Smyd4"	"Smyd4"	0.607819301765315	-0.607819301765315	"S01"	0.607819301765315	"IS01"
"Zfp512"	"Zfp512"	0.605152271093661	-0.605152271093661	"S01"	0.605152271093661	"IS01"
"Dgkg"	"Dgkg"	0.604589034169026	-0.604589034169026	"S01"	0.604589034169026	"IS01"
"Susd3"	"Susd3"	0.603540995505077	-0.603540995505077	"S01"	0.603540995505077	"IS01"
"Ptar1"	"Ptar1"	0.60316055281858	-0.60316055281858	"S01"	0.60316055281858	"IS01"
"Kif5b"	"Kif5b"	0.601568963043766	-0.601568963043766	"S01"	0.601568963043766	"IS01"
"Ramp1"	"Ramp1"	0.600251938549698	-0.600251938549698	"S01"	0.600251938549698	"IS01"
"Lin54"	"Lin54"	0.600138103353475	-0.600138103353475	"S01"	0.600138103353475	"IS01"
"Fancc"	"Fancc"	0.598853778881778	-0.598853778881778	"S01"	0.598853778881778	"IS01"
"Plxna4"	"Plxna4"	0.597752343090259	-0.597752343090259	"S01"	0.597752343090259	"IS01"
"Arhgef18"	"Arhgef18"	0.59691456390227	-0.59691456390227	"S01"	0.59691456390227	"IS01"
"Rasgrf1"	"Rasgrf1"	0.595646495229418	-0.595646495229418	"S01"	0.595646495229418	"IS01"
"Ecm2"	"Ecm2"	0.592393283552734	-0.592393283552734	"S01"	0.592393283552734	"IS01"
"Mdc1"	"Mdc1"	0.592162838139723	-0.592162838139723	"S01"	0.592162838139723	"IS01"
"Lrrc1"	"Lrrc1"	0.591376543164992	-0.591376543164992	"S01"	0.591376543164992	"IS01"
"Clspn"	"Clspn"	0.591148553573678	-0.591148553573678	"S01"	0.591148553573678	"IS01"
"Nap1l1"	"Nap1l1"	0.588563357837059	-0.588563357837059	"S01"	0.588563357837059	"IS01"
"Gm16091"	"Gm16091"	0.588355440099296	-0.588355440099296	"S01"	0.588355440099296	"IS01"
"Sephs1"	"Sephs1"	0.587345638627912	-0.587345638627912	"S01"	0.587345638627912	"IS01"
"Rps6ka5"	"Rps6ka5"	0.584590876237666	-0.584590876237666	"S01"	0.584590876237666	"IS01"
"Ccdc34"	"Ccdc34"	0.583242227749493	-0.583242227749493	"S01"	0.583242227749493	"IS01"
"Tubb5"	"Tubb5"	0.582836464016403	-0.582836464016403	"S01"	0.582836464016403	"IS01"
"Drg1"	"Drg1"	0.582529498770305	-0.582529498770305	"S01"	0.582529498770305	"IS01"
"Gins1"	"Gins1"	0.57947019425889	-0.57947019425889	"S01"	0.57947019425889	"IS01"
"Atp10a"	"Atp10a"	0.579392646900162	-0.579392646900162	"S01"	0.579392646900162	"IS01"
"4930455G09Rik"	"4930455G09Rik"	0.579342444303006	-0.579342444303006	"S01"	0.579342444303006	"IS01"
"Fuca1"	"Fuca1"	0.576567474866144	-0.576567474866144	"S01"	0.576567474866144	"IS01"
"Pla2g4a"	"Pla2g4a"	0.574412304992561	-0.574412304992561	"S01"	0.574412304992561	"IS01"
"Upf3a"	"Upf3a"	0.57431838078947	-0.57431838078947	"S01"	0.57431838078947	"IS01"
"Prpf3"	"Prpf3"	0.573567239699578	-0.573567239699578	"S01"	0.573567239699578	"IS01"
"Tmem51"	"Tmem51"	0.573534996347492	-0.573534996347492	"S01"	0.573534996347492	"IS01"
"Rbbp4"	"Rbbp4"	0.573133151805331	-0.573133151805331	"S01"	0.573133151805331	"IS01"
"Arhgap26.1"	"Arhgap26.1"	0.573075346927269	-0.573075346927269	"S01"	0.573075346927269	"IS01"
"Prelid2"	"Prelid2"	0.572593307579949	-0.572593307579949	"S01"	0.572593307579949	"IS01"
"Srsf4"	"Srsf4"	0.572301455002674	-0.572301455002674	"S01"	0.572301455002674	"IS01"
"Dclk2"	"Dclk2"	0.571845621865032	-0.571845621865032	"S01"	0.571845621865032	"IS01"
"Lig1"	"Lig1"	0.570033361274935	-0.570033361274935	"S01"	0.570033361274935	"IS01"
"Limd1"	"Limd1"	0.567278814209165	-0.567278814209165	"S01"	0.567278814209165	"IS01"
"Gm17494"	"Gm17494"	0.566540945986402	-0.566540945986402	"S01"	0.566540945986402	"IS01"
"Tmem69"	"Tmem69"	0.566100202294106	-0.566100202294106	"S01"	0.566100202294106	"IS01"
"Gm34590"	"Gm34590"	0.565853325577126	-0.565853325577126	"S01"	0.565853325577126	"IS01"
"Kcnd1"	"Kcnd1"	0.565794187440318	-0.565794187440318	"S01"	0.565794187440318	"IS01"
"Gm15527"	"Gm15527"	0.565605374130554	-0.565605374130554	"S01"	0.565605374130554	"IS01"
"Gm17160"	"Gm17160"	0.565336465170408	-0.565336465170408	"S01"	0.565336465170408	"IS01"
"Gm47815"	"Gm47815"	0.56517358813088	-0.56517358813088	"S01"	0.56517358813088	"IS01"
"Ccsap"	"Ccsap"	0.564823119978088	-0.564823119978088	"S01"	0.564823119978088	"IS01"
"Gm17173"	"Gm17173"	0.563781892600647	-0.563781892600647	"S01"	0.563781892600647	"IS01"
"Gm37598"	"Gm37598"	0.562932205326613	-0.562932205326613	"S01"	0.562932205326613	"IS01"
"Stag3"	"Stag3"	0.562042342436959	-0.562042342436959	"S01"	0.562042342436959	"IS01"
"Tfdp1"	"Tfdp1"	0.560628417748512	-0.560628417748512	"S01"	0.560628417748512	"IS01"
"Lrrfip2"	"Lrrfip2"	0.558567611771516	-0.558567611771516	"S01"	0.558567611771516	"IS01"
"Gm5127"	"Gm5127"	0.556514373300251	-0.556514373300251	"S01"	0.556514373300251	"IS01"
"2610020C07Rik"	"2610020C07Rik"	0.555910439065561	-0.555910439065561	"S01"	0.555910439065561	"IS01"
"Zfat"	"Zfat"	0.554787420794966	-0.554787420794966	"S01"	0.554787420794966	"IS01"
"Baz1b"	"Baz1b"	0.55360696651978	-0.55360696651978	"S01"	0.55360696651978	"IS01"
"Spc24"	"Spc24"	0.553602376565246	-0.553602376565246	"S01"	0.553602376565246	"IS01"
"Ran"	"Ran"	0.553065304728393	-0.553065304728393	"S01"	0.553065304728393	"IS01"
"Spidr"	"Spidr"	0.551560015490477	-0.551560015490477	"S01"	0.551560015490477	"IS01"
"Ccne2"	"Ccne2"	0.548555100058863	-0.548555100058863	"S01"	0.548555100058863	"IS01"
"Asf1b"	"Asf1b"	0.544448947816775	-0.544448947816775	"S01"	0.544448947816775	"IS01"
"Ercc6l"	"Ercc6l"	0.544033217187207	-0.544033217187207	"S01"	0.544033217187207	"IS01"
"Ncapd3"	"Ncapd3"	0.541905986598838	-0.541905986598838	"S01"	0.541905986598838	"IS01"
"P2ry10b"	"P2ry10b"	0.541314432420909	-0.541314432420909	"S01"	0.541314432420909	"IS01"
"Cep112"	"Cep112"	0.541178567411213	-0.541178567411213	"S01"	0.541178567411213	"IS01"
"Zfp709"	"Zfp709"	0.539153333544222	-0.539153333544222	"S01"	0.539153333544222	"IS01"
"Gm26936"	"Gm26936"	0.537197467353487	-0.537197467353487	"S01"	0.537197467353487	"IS01"
"Mad1l1"	"Mad1l1"	0.536752923105891	-0.536752923105891	"S01"	0.536752923105891	"IS01"
"Rdx"	"Rdx"	0.535765634152867	-0.535765634152867	"S01"	0.535765634152867	"IS01"
"Socs6"	"Socs6"	0.53534526053914	-0.53534526053914	"S01"	0.53534526053914	"IS01"
"Cdc7"	"Cdc7"	0.535123700524288	-0.535123700524288	"S01"	0.535123700524288	"IS01"
"Gm8113"	"Gm8113"	0.534690481273884	-0.534690481273884	"S01"	0.534690481273884	"IS01"
"Vps13b"	"Vps13b"	0.531789176873672	-0.531789176873672	"S01"	0.531789176873672	"IS01"
"Cenpl"	"Cenpl"	0.531019733016288	-0.531019733016288	"S01"	0.531019733016288	"IS01"
"Raet1e"	"Raet1e"	0.530740052740516	-0.530740052740516	"S01"	0.530740052740516	"IS01"
"Zfp384"	"Zfp384"	0.527579027671048	-0.527579027671048	"S01"	0.527579027671048	"IS01"
"Gstcd"	"Gstcd"	0.52618003331358	-0.52618003331358	"S01"	0.52618003331358	"IS01"
"Wdhd1"	"Wdhd1"	0.52533908105563	-0.52533908105563	"S01"	0.52533908105563	"IS01"
"Myef2"	"Myef2"	0.523838952671261	-0.523838952671261	"S01"	0.523838952671261	"IS01"
"Ear2"	"Ear2"	0.523567005289136	-0.523567005289136	"S01"	0.523567005289136	"IS01"
"Phf11c"	"Phf11c"	0.523168736421867	-0.523168736421867	"S01"	0.523168736421867	"IS01"
"Gas7"	"Gas7"	0.522473507205807	-0.522473507205807	"S01"	0.522473507205807	"IS01"
"Ncaph2"	"Ncaph2"	0.520654954832411	-0.520654954832411	"S01"	0.520654954832411	"IS01"
"Fmr1"	"Fmr1"	0.519915348846825	-0.519915348846825	"S01"	0.519915348846825	"IS01"
"Utp14b"	"Utp14b"	0.518883646966522	-0.518883646966522	"S01"	0.518883646966522	"IS01"
"Cdkn1a"	"Cdkn1a"	0.518842756971459	-0.518842756971459	"S01"	0.518842756971459	"IS01"
"Cdk1"	"Cdk1"	0.518177876002337	-0.518177876002337	"S01"	0.518177876002337	"IS01"
"Rgs18"	"Rgs18"	0.517059187312774	-0.517059187312774	"S01"	0.517059187312774	"IS01"
"D330041H03Rik"	"D330041H03Rik"	0.516972839157144	-0.516972839157144	"S01"	0.516972839157144	"IS01"
"Mcub"	"Mcub"	0.516061521014005	-0.516061521014005	"S01"	0.516061521014005	"IS01"
"Mcm4"	"Mcm4"	0.515092150982323	-0.515092150982323	"S01"	0.515092150982323	"IS01"
"Hirip3"	"Hirip3"	0.51487563158771	-0.51487563158771	"S01"	0.51487563158771	"IS01"
"Cers5"	"Cers5"	0.513717095010974	-0.513717095010974	"S01"	0.513717095010974	"IS01"
"Plekhg1"	"Plekhg1"	0.512950427321932	-0.512950427321932	"S01"	0.512950427321932	"IS01"
"Rbbp7"	"Rbbp7"	0.512944326343716	-0.512944326343716	"S01"	0.512944326343716	"IS01"
"Rnf152"	"Rnf152"	0.512764989613614	-0.512764989613614	"S01"	0.512764989613614	"IS01"
"Rhoh"	"Rhoh"	0.510360454096063	-0.510360454096063	"S01"	0.510360454096063	"IS01"
"Ddx20"	"Ddx20"	0.509667300374279	-0.509667300374279	"S01"	0.509667300374279	"IS01"
"Gm49159"	"Gm49159"	0.505781493231992	-0.505781493231992	"S01"	0.505781493231992	"IS01"
"Platr25"	"Platr25"	0.504154549691856	-0.504154549691856	"S01"	0.504154549691856	"IS01"
"Cox7a2"	"Cox7a2"	0.50314417161771	-0.50314417161771	"S01"	0.50314417161771	"IS01"
"Gm48965"	"Gm48965"	0.502858646087204	-0.502858646087204	"S01"	0.502858646087204	"IS01"
"Gm29666"	"Gm29666"	0.502776878120442	-0.502776878120442	"S01"	0.502776878120442	"IS01"
"Dtl"	"Dtl"	0.502601748195259	-0.502601748195259	"S01"	0.502601748195259	"IS01"
"Gm37499"	"Gm37499"	0.502544819513701	-0.502544819513701	"S01"	0.502544819513701	"IS01"
"Slc43a3"	"Slc43a3"	0.502536083007611	-0.502536083007611	"S01"	0.502536083007611	"IS01"
"Lyl1"	"Lyl1"	0.502428528799277	-0.502428528799277	"S01"	0.502428528799277	"IS01"
"Coprs"	"Coprs"	0.502416343375334	-0.502416343375334	"S01"	0.502416343375334	"IS01"
"Gm28940"	"Gm28940"	0.501897731116754	-0.501897731116754	"S01"	0.501897731116754	"IS01"
"Gm37124"	"Gm37124"	0.50180392127344	-0.50180392127344	"S01"	0.50180392127344	"IS01"
"Dscc1"	"Dscc1"	0.50152536734963	-0.50152536734963	"S01"	0.50152536734963	"IS01"
"Ptger1"	"Ptger1"	0.501477854207809	-0.501477854207809	"S01"	0.501477854207809	"IS01"
"4930447N08Rik"	"4930447N08Rik"	0.500944604419469	-0.500944604419469	"S01"	0.500944604419469	"IS01"
"Nek2"	"Nek2"	0.500310810460497	-0.500310810460497	"S01"	0.500310810460497	"IS01"
"Ankdd1a"	"Ankdd1a"	0.500205172325288	-0.500205172325288	"S01"	0.500205172325288	"IS01"
"Nol6"	"Nol6"	0.500011423869787	-0.500011423869787	"S01"	0.500011423869787	"IS01"
"Kbtbd8"	"Kbtbd8"	0.498676539891174	-0.498676539891174	"S01"	0.498676539891174	"IS01"
"Crybg3"	"Crybg3"	0.498198103648494	-0.498198103648494	"S01"	0.498198103648494	"IS01"
"Unc119"	"Unc119"	0.498145048313672	-0.498145048313672	"S01"	0.498145048313672	"IS01"
"Trim43c"	"Trim43c"	0.498121973819654	-0.498121973819654	"S01"	0.498121973819654	"IS01"
"Cenpu"	"Cenpu"	0.495473167965765	-0.495473167965765	"S01"	0.495473167965765	"IS01"
"Zfand4"	"Zfand4"	0.493682665070117	-0.493682665070117	"S01"	0.493682665070117	"IS01"
"Mis18bp1"	"Mis18bp1"	0.493191010355026	-0.493191010355026	"S01"	0.493191010355026	"IS01"
"Igsf9"	"Igsf9"	0.493094307966163	-0.493094307966163	"S01"	0.493094307966163	"IS01"
"Tspan33"	"Tspan33"	0.487753278829086	-0.487753278829086	"S01"	0.487753278829086	"IS01"
"Cgas"	"Cgas"	0.487067388130673	-0.487067388130673	"S01"	0.487067388130673	"IS01"
"Cracd"	"Cracd"	0.485605899458718	-0.485605899458718	"S01"	0.485605899458718	"IS01"
"Xylt1"	"Xylt1"	0.485596439069618	-0.485596439069618	"S01"	0.485596439069618	"IS01"
"Dclre1a"	"Dclre1a"	0.485370277032914	-0.485370277032914	"S01"	0.485370277032914	"IS01"
"Cntrob"	"Cntrob"	0.484562648018313	-0.484562648018313	"S01"	0.484562648018313	"IS01"
"Uggt1"	"Uggt1"	0.48432206608943	-0.48432206608943	"S01"	0.48432206608943	"IS01"
"Carf"	"Carf"	0.482198875703854	-0.482198875703854	"S01"	0.482198875703854	"IS01"
"Gm43305"	"Gm43305"	0.481533508525924	-0.481533508525924	"S01"	0.481533508525924	"IS01"
"Ttf2"	"Ttf2"	0.480726546614464	-0.480726546614464	"S01"	0.480726546614464	"IS01"
"Snrpc"	"Snrpc"	0.480639518072153	-0.480639518072153	"S01"	0.480639518072153	"IS01"
"Pop4"	"Pop4"	0.480515970986151	-0.480515970986151	"S01"	0.480515970986151	"IS01"
"4921511I17Rik"	"4921511I17Rik"	0.480067366908366	-0.480067366908366	"S01"	0.480067366908366	"IS01"
"Gm45237"	"Gm45237"	0.47878367483274	-0.47878367483274	"S01"	0.47878367483274	"IS01"
"Klf8"	"Klf8"	0.478323259800227	-0.478323259800227	"S01"	0.478323259800227	"IS01"
"Senp5"	"Senp5"	0.475672869985964	-0.475672869985964	"S01"	0.475672869985964	"IS01"
"Runx1"	"Runx1"	0.473413311403281	-0.473413311403281	"S01"	0.473413311403281	"IS01"
"Fbxl2"	"Fbxl2"	0.471399047661698	-0.471399047661698	"S01"	0.471399047661698	"IS01"
"Lyz1"	"Lyz1"	0.468023226768856	-0.468023226768856	"S01"	0.468023226768856	"IS01"
"1700086O06Rik"	"1700086O06Rik"	0.467732702558881	-0.467732702558881	"S01"	0.467732702558881	"IS01"
"Gm36445"	"Gm36445"	0.467108187064545	-0.467108187064545	"S01"	0.467108187064545	"IS01"
"Cep70"	"Cep70"	0.466546897014018	-0.466546897014018	"S01"	0.466546897014018	"IS01"
"Ncapg"	"Ncapg"	0.466214255533882	-0.466214255533882	"S01"	0.466214255533882	"IS01"
"Kif24"	"Kif24"	0.466107718362943	-0.466107718362943	"S01"	0.466107718362943	"IS01"
"Bub3"	"Bub3"	0.463661695444235	-0.463661695444235	"S01"	0.463661695444235	"IS01"
"Tulp2"	"Tulp2"	0.463659934836591	-0.463659934836591	"S01"	0.463659934836591	"IS01"
"Dck"	"Dck"	0.460765491154241	-0.460765491154241	"S01"	0.460765491154241	"IS01"
"Prkcd"	"Prkcd"	0.459916601876144	-0.459916601876144	"S01"	0.459916601876144	"IS01"
"Tmpo"	"Tmpo"	0.459897275690995	-0.459897275690995	"S01"	0.459897275690995	"IS01"
"H2az1"	"H2az1"	0.459723673689622	-0.459723673689622	"S01"	0.459723673689622	"IS01"
"Prim1"	"Prim1"	0.45959250105535	-0.45959250105535	"S01"	0.45959250105535	"IS01"
"Mcm6"	"Mcm6"	0.458642287156794	-0.458642287156794	"S01"	0.458642287156794	"IS01"
"Prr11"	"Prr11"	0.457901809028125	-0.457901809028125	"S01"	0.457901809028125	"IS01"
"Nuf2"	"Nuf2"	0.457681777820485	-0.457681777820485	"S01"	0.457681777820485	"IS01"
"Rad54b"	"Rad54b"	0.456032068564887	-0.456032068564887	"S01"	0.456032068564887	"IS01"
"Rela"	"Rela"	0.45498230353079	-0.45498230353079	"S01"	0.45498230353079	"IS01"
"4933421D24Rik"	"4933421D24Rik"	0.451434034823615	-0.451434034823615	"S01"	0.451434034823615	"IS01"
"Tamm41"	"Tamm41"	0.450402526848729	-0.450402526848729	"S01"	0.450402526848729	"IS01"
"Hinfp"	"Hinfp"	0.449726930852549	-0.449726930852549	"S01"	0.449726930852549	"IS01"
"Dyrk1a"	"Dyrk1a"	0.448921003795513	-0.448921003795513	"S01"	0.448921003795513	"IS01"
"Nrm"	"Nrm"	0.447771543603832	-0.447771543603832	"S01"	0.447771543603832	"IS01"
"Rpa1"	"Rpa1"	0.447413771499542	-0.447413771499542	"S01"	0.447413771499542	"IS01"
"E2f3"	"E2f3"	0.446740947621104	-0.446740947621104	"S01"	0.446740947621104	"IS01"
"Stil"	"Stil"	0.446737724506615	-0.446737724506615	"S01"	0.446737724506615	"IS01"
"Atp1a3"	"Atp1a3"	0.446683384553815	-0.446683384553815	"S01"	0.446683384553815	"IS01"
"Smc3"	"Smc3"	0.44633341399104	-0.44633341399104	"S01"	0.44633341399104	"IS01"
"Terf1"	"Terf1"	0.446001141751915	-0.446001141751915	"S01"	0.446001141751915	"IS01"
"Eri1"	"Eri1"	0.445145130360301	-0.445145130360301	"S01"	0.445145130360301	"IS01"
"Cgnl1"	"Cgnl1"	0.444828222599361	-0.444828222599361	"S01"	0.444828222599361	"IS01"
"Dsn1"	"Dsn1"	0.443556100778548	-0.443556100778548	"S01"	0.443556100778548	"IS01"
"Gm42031"	"Gm42031"	0.442953732849344	-0.442953732849344	"S01"	0.442953732849344	"IS01"
"Borcs5"	"Borcs5"	0.441254913063314	-0.441254913063314	"S01"	0.441254913063314	"IS01"
"Pdpr"	"Pdpr"	0.440946930243385	-0.440946930243385	"S01"	0.440946930243385	"IS01"
"Sh3rf1"	"Sh3rf1"	0.440121700235476	-0.440121700235476	"S01"	0.440121700235476	"IS01"
"Cbfa2t3"	"Cbfa2t3"	0.439716017949625	-0.439716017949625	"S01"	0.439716017949625	"IS01"
"Dnaaf9"	"Dnaaf9"	0.43872699868653	-0.43872699868653	"S01"	0.43872699868653	"IS01"
"Ankle1"	"Ankle1"	0.438649108550831	-0.438649108550831	"S01"	0.438649108550831	"IS01"
"Maz"	"Maz"	0.436617383102192	-0.436617383102192	"S01"	0.436617383102192	"IS01"
"Exosc2"	"Exosc2"	0.436271368375469	-0.436271368375469	"S01"	0.436271368375469	"IS01"
"Slc25a13"	"Slc25a13"	0.433662643492528	-0.433662643492528	"S01"	0.433662643492528	"IS01"
"Syne2"	"Syne2"	0.432866714373495	-0.432866714373495	"S01"	0.432866714373495	"IS01"
"Rbm44"	"Rbm44"	0.432444702288587	-0.432444702288587	"S01"	0.432444702288587	"IS01"
"Dbr1"	"Dbr1"	0.432431917520708	-0.432431917520708	"S01"	0.432431917520708	"IS01"
"Gm50301"	"Gm50301"	0.432356105750896	-0.432356105750896	"S01"	0.432356105750896	"IS01"
"Gm15423"	"Gm15423"	0.43233594665864	-0.43233594665864	"S01"	0.43233594665864	"IS01"
"Zc3h14"	"Zc3h14"	0.432124051382069	-0.432124051382069	"S01"	0.432124051382069	"IS01"
"Gm2000"	"Gm2000"	0.431972612305801	-0.431972612305801	"S01"	0.431972612305801	"IS01"
"Gm42883"	"Gm42883"	0.431625586878885	-0.431625586878885	"S01"	0.431625586878885	"IS01"
"Stx19"	"Stx19"	0.431496792308126	-0.431496792308126	"S01"	0.431496792308126	"IS01"
"Faap24"	"Faap24"	0.431444729087005	-0.431444729087005	"S01"	0.431444729087005	"IS01"
"Slc9a5"	"Slc9a5"	0.43141577612207	-0.43141577612207	"S01"	0.43141577612207	"IS01"
"Gm38012"	"Gm38012"	0.431246844149435	-0.431246844149435	"S01"	0.431246844149435	"IS01"
"Nup210"	"Nup210"	0.431226946292858	-0.431226946292858	"S01"	0.431226946292858	"IS01"
"Bean1"	"Bean1"	0.430923869293135	-0.430923869293135	"S01"	0.430923869293135	"IS01"
"Gm50071"	"Gm50071"	0.430808168778384	-0.430808168778384	"S01"	0.430808168778384	"IS01"
"Arf4os"	"Arf4os"	0.430762363336684	-0.430762363336684	"S01"	0.430762363336684	"IS01"
"Smc2"	"Smc2"	0.430468874100781	-0.430468874100781	"S01"	0.430468874100781	"IS01"
"Ahcy"	"Ahcy"	0.430451958748629	-0.430451958748629	"S01"	0.430451958748629	"IS01"
"Strip2"	"Strip2"	0.430354072328437	-0.430354072328437	"S01"	0.430354072328437	"IS01"
"Cenpw"	"Cenpw"	0.430119513383762	-0.430119513383762	"S01"	0.430119513383762	"IS01"
"Gm31645"	"Gm31645"	0.43002268483685	-0.43002268483685	"S01"	0.43002268483685	"IS01"
"Cntn4"	"Cntn4"	0.429842750796205	-0.429842750796205	"S01"	0.429842750796205	"IS01"
"Cep57"	"Cep57"	0.428264312006112	-0.428264312006112	"S01"	0.428264312006112	"IS01"
"Gtf2a2"	"Gtf2a2"	0.4278513470465	-0.4278513470465	"S01"	0.4278513470465	"IS01"
"Arhgap19"	"Arhgap19"	0.425146354250992	-0.425146354250992	"S01"	0.425146354250992	"IS01"
"Pcnt"	"Pcnt"	0.423368712104176	-0.423368712104176	"S01"	0.423368712104176	"IS01"
"Ska2"	"Ska2"	0.423109119396405	-0.423109119396405	"S01"	0.423109119396405	"IS01"
"Plxnd1"	"Plxnd1"	0.422112286140628	-0.422112286140628	"S01"	0.422112286140628	"IS01"
"Pirb"	"Pirb"	0.421348524136888	-0.421348524136888	"S01"	0.421348524136888	"IS01"
"Sfpq"	"Sfpq"	0.420972738443937	-0.420972738443937	"S01"	0.420972738443937	"IS01"
"Nudcd1"	"Nudcd1"	0.420676555728939	-0.420676555728939	"S01"	0.420676555728939	"IS01"
"Tacc3"	"Tacc3"	0.419679782404799	-0.419679782404799	"S01"	0.419679782404799	"IS01"
"Ltb4r1"	"Ltb4r1"	0.417484271071722	-0.417484271071722	"S01"	0.417484271071722	"IS01"
"Mis18a"	"Mis18a"	0.415990489201064	-0.415990489201064	"S01"	0.415990489201064	"IS01"
"Myb"	"Myb"	0.415685982044238	-0.415685982044238	"S01"	0.415685982044238	"IS01"
